"logoPlanID","policyS3LogoMappingID","pbp","cmsContractNumber","carrier","account","group","displayPlanName","isDefaultLogo","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyLogoID","isDeleted","s3LogoMappingID","policyID","policyS3LogoID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3LogoID-2","s3LogoName","s3LogoURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3","policyID-2","policyName","policyTypeID","IsMedicarePolicy","createdAt-4","createdBy-4","updatedAt-4","updatedBy-4","contractID","contractID-2","contractName","clientID","clientID-2","clientName"
9456,2166,NULL,NULL,"2FRA","EX355166","006","Wellcare All Dual Assure (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:05:18.729335+00","450972","2024-01-27 04:39:35.378585+00","316544",NULL,False,2166,2074,742,"2023-12-19 17:02:30.333486+00","450972","2023-12-19 17:02:30.333486+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2074,"ESI - Centene - H0908",6,True,"2023-11-16 22:03:12.295645+00",NULL,"2023-11-16 22:03:12.295645+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9224,2105,NULL,NULL,"2FFA","EX352208","017","Wellcare Specialty No Premium (HMO C-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-18 18:03:01.018485+00","216672","2024-01-27 04:50:33.566116+00","316544",NULL,False,2105,2119,742,"2023-12-18 18:00:51.649019+00","216672","2023-12-18 18:00:51.649019+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2119,"ESI - Centene - H6446",6,True,"2023-11-17 15:52:28.397694+00",NULL,"2023-11-17 15:52:28.397694+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9345,2142,NULL,NULL,"2FGA","EX352707","081","Wellcare Classic (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-18 22:28:58.478747+00","216672","2024-02-01 02:27:10.042288+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9014,2012,NULL,NULL,NULL,NULL,NULL,"Longevity Health Plan of Michigan",True,"2023-10-28 04:00:00+00","2024-01-01 04:59:59.999+00","2023-10-27 15:13:25.23623+00","346159","2023-12-19 20:10:13.027706+00","397267",NULL,False,2012,2001,835,"2023-10-27 15:13:02.338574+00","346159","2023-10-27 15:13:02.338574+00",NULL,835,"Longevity Resized.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Longevity%20Resized.jpg","2023-10-27 15:11:10.085714+00","346159","2023-10-27 15:11:10.085714+00",NULL,2001,"ESI - Longevity Health Plan - H7557",6,True,"2023-10-19 21:26:17.84132+00",NULL,"2023-10-19 21:26:17.84132+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9713,2060,NULL,NULL,"KH3A",NULL,NULL,"Express Scripts Medicare( R ) (PDP) for Ameren",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 20:21:12.052787+00","397267","2023-12-19 20:56:12.315972+00","397267",NULL,True,2060,2007,879,"2023-11-10 20:00:10.097128+00","346159","2023-11-10 20:00:10.097128+00",NULL,879,"LOG_KH3A_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_KH3A_EM_MTM2024_1_000.jpg","2023-11-10 20:00:10.097128+00","346159","2023-11-10 20:00:10.097128+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9132,2056,NULL,NULL,"6859","VCEEUCMD",NULL,"Express Scripts Medicare( R ) (PDP) for Volvo Construction Equipment North America",False,"2023-11-11 05:00:00+00",NULL,"2023-11-10 19:51:24.474463+00","346159","2023-12-19 21:04:47.86767+00","397267",NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10106,2347,NULL,NULL,"93Z2","TRSADVRX",NULL,"TRS-Care Medicare Rx by Express Scripts Medicare® (PDP)  ",False,"2024-01-23 05:00:00+00",NULL,"2024-01-22 20:30:48.42584+00","216672","2024-01-22 20:30:48.42584+00",NULL,NULL,False,2347,2007,964,"2024-01-22 20:28:56.28757+00","216672","2024-01-22 20:28:56.28757+00",NULL,964,"LOG_93Z2_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_93Z2_EM_MTM2024_1_000.jpg","2024-01-22 20:28:56.28757+00","216672","2024-01-22 20:28:56.28757+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9457,2167,NULL,NULL,"2FRA","EX352560","005","Wellcare Dual Access (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:06:08.42273+00","450972","2024-01-27 04:39:10.396228+00","316544",NULL,False,2167,2073,746,"2023-12-19 17:05:50.64447+00","450972","2023-12-19 17:05:50.64447+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2073,"ESI - Centene - H0712",6,True,"2023-11-16 22:02:36.822962+00",NULL,"2023-11-16 22:02:36.822962+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9588,2190,NULL,NULL,"2FFA","EX352431","019","Wellcare Premium Enhanced (PFFS)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:25:10.714956+00","450972","2024-01-27 04:44:17.50048+00","316544",NULL,False,2190,2096,746,"2023-12-19 18:24:31.454419+00","450972","2023-12-19 18:24:31.454419+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2096,"ESI - Centene - H2816",6,True,"2023-11-16 22:24:43.122241+00",NULL,"2023-11-16 22:24:43.122241+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9587,2190,NULL,NULL,"2FFA","EX352430","013","Wellcare Premium Ultra (PFFS)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:24:50.503288+00","450972","2024-01-27 04:44:19.856682+00","316544",NULL,False,2190,2096,746,"2023-12-19 18:24:31.454419+00","450972","2023-12-19 18:24:31.454419+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2096,"ESI - Centene - H2816",6,True,"2023-11-16 22:24:43.122241+00",NULL,"2023-11-16 22:24:43.122241+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9225,2105,NULL,NULL,"2FRA","EX352598","014","Wellcare Dual Access (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-18 18:03:24.802081+00","216672","2024-01-27 04:50:31.663943+00","316544",NULL,False,2105,2119,742,"2023-12-18 18:00:51.649019+00","216672","2023-12-18 18:00:51.649019+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2119,"ESI - Centene - H6446",6,True,"2023-11-17 15:52:28.397694+00",NULL,"2023-11-17 15:52:28.397694+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9346,2142,NULL,NULL,"2FGA","EX352710","084","Wellcare Classic (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-18 22:29:17.422695+00","216672","2024-02-01 02:27:02.291571+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9016,2014,NULL,NULL,NULL,NULL,NULL,"Longevity Health Plan of Florida",True,"2023-10-28 04:00:00+00","2024-01-01 04:59:59.999+00","2023-10-27 15:14:39.486941+00","346159","2023-12-19 20:11:28.698287+00","397267",NULL,False,2014,2003,835,"2023-10-27 15:14:19.091052+00","346159","2023-10-27 15:14:19.091052+00",NULL,835,"Longevity Resized.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Longevity%20Resized.jpg","2023-10-27 15:11:10.085714+00","346159","2023-10-27 15:11:10.085714+00",NULL,2003,"ESI - Longevity Health Plan - H1644",6,True,"2023-10-19 21:31:41.869474+00",NULL,"2023-10-19 21:31:41.869474+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9017,2015,NULL,NULL,NULL,NULL,NULL,"Longevity Health Plan of Colorado",True,"2023-10-28 04:00:00+00","2024-01-01 04:59:59.999+00","2023-10-27 15:15:20.384407+00","346159","2023-12-19 20:12:02.966512+00","397267",NULL,False,2015,2004,835,"2023-10-27 15:15:04.759309+00","346159","2023-10-27 15:15:04.759309+00",NULL,835,"Longevity Resized.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Longevity%20Resized.jpg","2023-10-27 15:11:10.085714+00","346159","2023-10-27 15:11:10.085714+00",NULL,2004,"ESI - Longevity Health Plan - H0363",6,True,"2023-10-19 21:32:32.866186+00",NULL,"2023-10-19 21:32:32.866186+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9714,2059,NULL,NULL,"7251",NULL,NULL,"Express Scripts Medicare( R ) (PDP) for the Concordia Health Plan (CHP)",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 20:21:49.676047+00","397267","2023-12-19 20:56:35.210636+00","397267",NULL,True,2059,2007,878,"2023-11-10 19:59:30.396515+00","346159","2023-11-10 19:59:30.396515+00",NULL,878,"LOG_K8PA_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_K8PA_EM_MTM2024_1_000.jpg","2023-11-10 19:59:30.396515+00","346159","2023-11-10 19:59:30.396515+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9133,2056,NULL,NULL,"6859","VCEGFDMD",NULL,"Express Scripts Medicare( R ) (PDP) for Volvo Construction Equipment North America",False,"2023-11-11 05:00:00+00",NULL,"2023-11-10 19:51:47.318049+00","346159","2023-12-19 21:05:03.023764+00","397267",NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10107,2347,NULL,NULL,"93Z2","TRSALTRX",NULL,"TRS-Care Medicare Rx by Express Scripts Medicare® (PDP)  ",False,"2024-01-23 05:00:00+00",NULL,"2024-01-22 20:31:09.694691+00","216672","2024-01-22 20:31:09.694691+00",NULL,NULL,False,2347,2007,964,"2024-01-22 20:28:56.28757+00","216672","2024-01-22 20:28:56.28757+00",NULL,964,"LOG_93Z2_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_93Z2_EM_MTM2024_1_000.jpg","2024-01-22 20:28:56.28757+00","216672","2024-01-22 20:28:56.28757+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9460,2167,NULL,NULL,"2FRA","EX352561","025","Wellcare Dual Access Medicare (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:07:33.267905+00","450972","2024-01-27 04:39:05.250192+00","316544",NULL,False,2167,2073,746,"2023-12-19 17:05:50.64447+00","450972","2023-12-19 17:05:50.64447+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2073,"ESI - Centene - H0712",6,True,"2023-11-16 22:02:36.822962+00",NULL,"2023-11-16 22:02:36.822962+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9458,2167,NULL,NULL,"2FFA","EX352249","023","Wellcare No Premium Value (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:06:35.275028+00","450972","2024-01-27 04:39:07.866744+00","316544",NULL,False,2167,2073,746,"2023-12-19 17:05:50.64447+00","450972","2023-12-19 17:05:50.64447+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2073,"ESI - Centene - H0712",6,True,"2023-11-16 22:02:36.822962+00",NULL,"2023-11-16 22:02:36.822962+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9589,2191,NULL,NULL,"2FSA","EX352629","002","Wellcare Dual Access (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:25:54.05124+00","450972","2024-01-27 04:44:46.415462+00","316544",NULL,False,2191,2097,742,"2023-12-19 18:25:30.473437+00","450972","2023-12-19 18:25:30.473437+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2097,"ESI - Centene - H2915",6,True,"2023-11-16 22:25:18.760178+00",NULL,"2023-11-16 22:25:18.760178+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9226,2106,NULL,NULL,"2FRA","EX352597","006","Wellcare Dual Access Open (PPO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-18 18:04:15.349417+00","216672","2024-01-27 04:51:11.093664+00","316544",NULL,False,2106,2120,742,"2023-12-18 18:03:53.89069+00","216672","2023-12-18 18:03:53.89069+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2120,"ESI - Centene - H6348",6,True,"2023-11-17 15:53:03.890912+00",NULL,"2023-11-17 15:53:03.890912+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9350,2142,NULL,NULL,"2FGA","EX352716","090","Wellcare Classic (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-18 22:30:29.928454+00","216672","2024-02-01 02:26:39.582578+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9348,2142,NULL,NULL,"2FGA","EX352714","088","Wellcare Classic (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-18 22:29:50.605486+00","216672","2024-02-01 02:26:45.383672+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9347,2142,NULL,NULL,"2FGA","EX352712","086","Wellcare Classic (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-18 22:29:34.557515+00","216672","2024-02-01 02:26:50.577739+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9134,2056,NULL,NULL,"6859","VCERETMD",NULL,"Express Scripts Medicare( R ) (PDP) for Volvo Construction Equipment North America",False,"2023-11-11 05:00:00+00",NULL,"2023-11-10 19:52:10.945909+00","346159","2023-11-10 19:52:10.945909+00",NULL,NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9018,2016,NULL,NULL,NULL,NULL,NULL,"Longevity Health Plan of Massachusetts",True,"2023-10-28 04:00:00+00","2024-01-01 04:59:59.999+00","2023-10-27 15:15:54.847606+00","346159","2023-12-19 20:12:37.840191+00","397267",NULL,False,2016,2005,835,"2023-10-27 15:15:37.961263+00","346159","2023-10-27 15:15:37.961263+00",NULL,835,"Longevity Resized.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Longevity%20Resized.jpg","2023-10-27 15:11:10.085714+00","346159","2023-10-27 15:11:10.085714+00",NULL,2005,"ESI - Longevity Health Plan - H9940",6,True,"2023-10-19 21:33:18.907996+00",NULL,"2023-10-19 21:33:18.907996+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9715,2058,NULL,NULL,"K8NA",NULL,NULL,"Express Scripts Medicare( R ) (PDP) for MetLife",False,"2024-01-01 05:00:00+00",NULL,"2023-12-19 20:22:23.331575+00","397267","2023-12-19 20:57:04.304556+00","397267",NULL,True,2058,2007,877,"2023-11-10 19:58:47.243588+00","346159","2023-11-10 19:58:47.243588+00",NULL,877,"LOG_K8NA_EM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_K8NA_EM_MTM2024_1_000.jpg","2023-11-10 19:58:47.243588+00","346159","2023-11-10 19:58:47.243588+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
10108,2351,NULL,NULL,NULL,NULL,NULL,"Community Health Plan of Washington (CHPW)",True,"2024-01-27 05:00:00+00",NULL,"2024-01-26 23:34:18.90357+00","131511","2024-01-26 23:34:18.90357+00",NULL,NULL,False,2351,1650,965,"2024-01-26 23:34:06.836319+00","131511","2024-01-26 23:34:06.836319+00",NULL,965,"LOG_CHWA_ES_MTM2024_1_0001.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_CHWA_ES_MTM2024_1_0001.jpg","2024-01-26 23:34:06.836319+00","131511","2024-01-26 23:34:06.836319+00",NULL,1650,"ESI - Community Health Plan of Washington - H5826",6,True,"2021-10-02 01:20:59.541206+00",NULL,"2021-11-03 20:34:21.706811+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9459,2167,NULL,NULL,"2FFA","EX352248","020","Wellcare Assist (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 17:07:05.041564+00","450972","2024-01-27 04:39:02.617211+00","316544",NULL,False,2167,2073,746,"2023-12-19 17:05:50.64447+00","450972","2023-12-19 17:05:50.64447+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2073,"ESI - Centene - H0712",6,True,"2023-11-16 22:02:36.822962+00",NULL,"2023-11-16 22:02:36.822962+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9591,2191,NULL,NULL,"2FFA","EX352337","016","Wellcare No Premium (HMO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:26:31.840503+00","450972","2024-01-27 04:44:42.33062+00","316544",NULL,False,2191,2097,742,"2023-12-19 18:25:30.473437+00","450972","2023-12-19 18:25:30.473437+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2097,"ESI - Centene - H2915",6,True,"2023-11-16 22:25:18.760178+00",NULL,"2023-11-16 22:25:18.760178+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9590,2191,NULL,NULL,"2FSA","EX352630","007","Wellcare Dual Access (HMO D-SNP)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-19 18:26:09.680315+00","450972","2024-01-27 04:44:44.462988+00","316544",NULL,False,2191,2097,742,"2023-12-19 18:25:30.473437+00","450972","2023-12-19 18:25:30.473437+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2097,"ESI - Centene - H2915",6,True,"2023-11-16 22:25:18.760178+00",NULL,"2023-11-16 22:25:18.760178+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9227,2106,NULL,NULL,"2FFA","EX352488","007","Wellcare Low Premium Open (PPO)",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-18 18:04:32.84124+00","216672","2024-01-27 04:51:09.347136+00","316544",NULL,False,2106,2120,742,"2023-12-18 18:03:53.89069+00","216672","2023-12-18 18:03:53.89069+00",NULL,742,"Wellcare_By_Allwell 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_By_Allwell%2022.jpg","2022-12-18 22:45:54.155494+00","441324","2022-12-18 22:45:54.155494+00",NULL,2120,"ESI - Centene - H6348",6,True,"2023-11-17 15:53:03.890912+00",NULL,"2023-11-17 15:53:03.890912+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9349,2142,NULL,NULL,"2FGA","EX352708","082","Wellcare Classic (PDP)",False,"2024-01-01 05:00:00+00","2024-02-01 04:59:59.999+00","2023-12-18 22:30:12.90814+00","216672","2024-02-01 02:26:34.222903+00","216672",NULL,False,2142,2155,746,"2023-12-18 20:01:07.847761+00","216672","2023-12-18 20:01:07.847761+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9135,2056,NULL,NULL,"6859","VCIRBKMD",NULL,"Express Scripts Medicare( R ) (PDP) for Volvo Construction Equipment North America",False,"2023-11-11 05:00:00+00",NULL,"2023-11-10 19:52:36.414823+00","346159","2023-11-10 19:52:36.414823+00",NULL,NULL,False,2056,2007,875,"2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,875,"LOG_ESIM_MTM2024_1_000.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/LOG_ESIM_MTM2024_1_000.jpg","2023-11-10 18:43:45.370867+00","216672","2023-11-10 18:43:45.370867+00",NULL,2007,"ESI - EGWP - S5660",6,True,"2023-10-19 21:35:11.107442+00",NULL,"2023-10-19 21:35:11.107442+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
9229,2107,NULL,NULL,NULL,NULL,NULL,"Wellcare No Premium (HMO)",True,"2024-01-01 05:00:00+00",NULL,"2023-12-18 18:05:28.728762+00","216672","2023-12-18 18:05:28.728762+00",NULL,NULL,False,2107,2121,746,"2023-12-18 18:05:17.980728+00","216672","2023-12-18 18:05:17.980728+00",NULL,746,"Wellcare_Logo 22.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Wellcare_Logo%2022.jpg","2022-12-18 23:50:52.552676+00","441324","2022-12-18 23:50:52.552676+00",NULL,2121,"ESI - Centene - H6193",6,True,"2023-11-17 15:56:32.427161+00",NULL,"2023-11-17 15:56:32.427161+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
