"logoPlanID","policyS3LogoMappingID","pbp","cmsContractNumber","carrier","account","group","displayPlanName","isDefaultLogo","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyLogoID","isDeleted","s3LogoMappingID","policyID","policyS3LogoID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3LogoID-2","s3LogoName","s3LogoURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3"
5347,704,"040","h0504",NULL,NULL,NULL,"Blue Shield 65 Plus Choice Plan (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5489,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5348,704,"045","h0504",NULL,NULL,NULL,"Blue Shield Vital (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5490,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5349,704,"026","H0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5491,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5350,704,"037","H0504",NULL,NULL,NULL,"Blue Shield Trio Medicare (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5492,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5351,704,"028","H0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5493,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5352,704,"029","H0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5494,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5353,704,"031","H0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5495,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5354,704,"038","h0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5496,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5355,704,"039","h0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5497,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5356,704,"041","h0504",NULL,NULL,NULL,"Blue Shield Inspire (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5498,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5357,704,"042","h0504",NULL,NULL,NULL,"Blue Shield Inspire (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5499,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5358,704,"803","H0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5500,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5359,704,"804","H0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5501,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5360,704,NULL,"H0504",NULL,NULL,NULL,"Blue Shield 65 Plus (HMO)",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5502,False,704,396,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5361,705,"003","S2468",NULL,NULL,NULL,"Blue Shield Rx Plus (PDP)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5503,False,705,397,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5362,705,"004","S2468",NULL,NULL,NULL,"Blue Shield Rx Enhanced (PDP)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5504,False,705,397,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5363,705,"801","S2468",NULL,NULL,NULL,"Blue Shield of California Medicare Rx Plan (PDP)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5505,False,705,397,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5364,705,"802","S2468",NULL,NULL,NULL,"Blue Shield of California Medicare Rx Plan (PDP)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5506,False,705,397,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5365,705,NULL,"S2468",NULL,NULL,NULL,"Blue Shield Medicare Basic Plan (PDP)",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5507,False,705,397,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5366,706,"001","h4937",NULL,NULL,NULL,"Blue Shield Medicare (PPO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5508,False,706,1196,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5367,706,"801","h4937",NULL,NULL,NULL,"Blue Shield Medicare (PPO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5509,False,706,1196,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5368,706,"802","h4937",NULL,NULL,NULL,"Blue Shield Medicare (PPO)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5510,False,706,1196,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5369,706,NULL,"h4937",NULL,NULL,NULL,"Blue Shield Medicare (PPO)",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5511,False,706,1196,41,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,41,"BSC_2CStacked.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSC_2CStacked.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5384,708,"002","h0148",NULL,NULL,NULL,"Blue Shield Promise Cal MediConnect Plan (Medicare-Medicaid Plan)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5526,False,708,1057,40,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,40,"BSCPHP_Primary_FullColor.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSCPHP_Primary_FullColor.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5385,708,"001","h0148",NULL,NULL,NULL,"Blue Shield Promise Cal MediConnect Plan (Medicare-Medicaid Plan)",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5527,False,708,1057,40,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,40,"BSCPHP_Primary_FullColor.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSCPHP_Primary_FullColor.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5386,708,NULL,"h0148",NULL,NULL,NULL,"Blue Shield Promise Cal MediConnect Plan (Medicare-Medicaid Plan)",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5528,False,708,1057,40,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,40,"BSCPHP_Primary_FullColor.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/BSCPHP_Primary_FullColor.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5387,709,"001","h2224",NULL,NULL,NULL,"Senior Whole Health Medicare - H2224",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5529,False,709,1023,522,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,522,"SWH_green_r.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_green_r.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5388,709,NULL,"H2224",NULL,NULL,NULL,"Senior Whole Health Medicare - H2224",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5530,False,709,1023,522,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,522,"SWH_green_r.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_green_r.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5389,709,"003","H2224",NULL,NULL,NULL,"Senior Whole Health NHC",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5531,False,709,1023,522,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,522,"SWH_green_r.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/SWH_green_r.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5393,711,NULL,"h8845",NULL,NULL,NULL,"Magellan Complete Care of Arizona",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5535,False,711,1173,447,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,447,"Magellan-Connect-Care_color_r.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Magellan-Connect-Care_color_r.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5394,712,NULL,"h7559",NULL,NULL,NULL,"Magellan Complete Care of Virginia",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5536,False,712,1174,447,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,447,"Magellan-Connect-Care_color_r.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Magellan-Connect-Care_color_r.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5395,430,NULL,"H5172",NULL,NULL,NULL,"CommuniCare Advantage Cal Mediconnect Plan (Medicare-Medicaid Plan)",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5537,False,430,499,54,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,54,"CHG.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/CHG.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5407,583,"001","H0422",NULL,NULL,NULL,"UCare Medicare with M Health Fairview & North Memorial",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5550,False,583,918,593,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,593,"ucare.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/ucare.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5408,583,"002","H0422",NULL,NULL,NULL,"UCare Medicare with M Health Fairview & North Memorial",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5551,False,583,918,593,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,593,"ucare.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/ucare.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5409,583,NULL,"H0422",NULL,NULL,NULL,"UCare Medicare with M Health Fairview & North Memorial",True,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5552,False,583,918,593,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,593,"ucare.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/ucare.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5410,713,NULL,"H3276",NULL,NULL,NULL,"ConnectiCare",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5553,False,713,1067,77,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,77,"ConnectiCare_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/ConnectiCare_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5411,714,NULL,"H3528",NULL,NULL,NULL,"ConnectiCare",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5554,False,714,1066,77,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,77,"ConnectiCare_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/ConnectiCare_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5412,715,NULL,"H3330",NULL,NULL,NULL,"EmblemHealth",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5555,False,715,1063,116,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,116,"EmblemHealth_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/EmblemHealth_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5413,716,NULL,"H5528",NULL,NULL,NULL,"EmblemHealth",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5556,False,716,1064,116,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,116,"EmblemHealth_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/EmblemHealth_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5414,717,NULL,"H5991",NULL,NULL,NULL,"EmblemHealth",False,"2020-01-01 05:00:00+00",NULL,"2020-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5557,False,717,1065,116,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,116,"EmblemHealth_logo.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/EmblemHealth_logo.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5417,720,NULL,"H9412",NULL,NULL,NULL,"Geisinger Health Plan",False,"2020-01-02 05:00:00+00",NULL,"2020-01-02 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5560,False,720,1062,128,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,128,"GHP-Gold_Logo_CMYK---Copy.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/GHP-Gold_Logo_CMYK---Copy.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5419,722,NULL,"H4279",NULL,NULL,NULL,"UPMC",False,"2020-01-02 05:00:00+00",NULL,"2020-01-02 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5562,False,722,1117,541,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,541,"UPMC_3_ForLife_H_RGB.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UPMC_3_ForLife_H_RGB.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5420,723,NULL,"H3907",NULL,NULL,NULL,"UPMC",False,"2020-01-02 05:00:00+00",NULL,"2020-01-02 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5563,False,723,1116,541,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,541,"UPMC_3_ForLife_H_RGB.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UPMC_3_ForLife_H_RGB.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5421,724,NULL,"H5533",NULL,NULL,NULL,"UPMC",False,"2020-01-02 05:00:00+00",NULL,"2020-01-02 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5564,False,724,1118,541,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,541,"UPMC_3_ForLife_H_RGB.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UPMC_3_ForLife_H_RGB.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5422,725,NULL,"H7123",NULL,NULL,NULL,"UPMC",False,"2020-01-02 05:00:00+00",NULL,"2020-01-02 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5565,False,725,1120,541,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,541,"UPMC_3_ForLife_H_RGB.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UPMC_3_ForLife_H_RGB.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5423,726,NULL,"S3389",NULL,NULL,NULL,"UPMC",False,"2020-01-02 05:00:00+00",NULL,"2020-01-02 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5566,False,726,1119,541,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,541,"UPMC_3_ForLife_H_RGB.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UPMC_3_ForLife_H_RGB.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5430,732,NULL,"H7993",NULL,NULL,NULL,"Devoted Health",True,"2020-01-16 05:00:00+00",NULL,"2020-01-16 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5574,False,732,1177,106,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,106,"DevotedHealthPlans_CMYK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/DevotedHealthPlans_CMYK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5436,738,NULL,"H3293",NULL,NULL,NULL,"MMM of Florida",True,"2020-01-16 05:00:00+00",NULL,"2020-01-16 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5580,False,738,1324,445,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,445,"MMM_Logo-English_White_Background.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/MMM_Logo-English_White_Background.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5440,742,NULL,"H1659",NULL,NULL,NULL,"Piedmont Medicare Advantage",True,"2020-01-16 05:00:00+00",NULL,"2020-01-16 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5584,False,742,1326,4,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,4,"2015_UHC_Logo_K_50tint_Preferred.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/2015_UHC_Logo_K_50tint_Preferred.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
5445,747,NULL,"S5810",NULL,NULL,NULL,"WellCare",True,"2020-01-16 05:00:00+00",NULL,"2020-01-16 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,5589,False,747,1189,554,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,554,"WellCare_HP_BLK.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/WellCare_HP_BLK.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
