375235,hl-morbis-poc1RCS - Rothrock Drug Company,14682,0
375236,hl-morbis-poc1RCS - Rowe's Pharmacy,14683,0
375237,"hl-morbis-poc1RCS - Roy Pharmacy, Roy",14684,0
375238,"hl-morbis-poc1RCS - ROYAL PHARMACY DRUGS, GLENDALE",14685,0
375239,hl-morbis-poc1RCS - RRS Medicine Chest Pharmacy,14686,0
375240,hl-morbis-poc1RCS - Rudhra LLC dba University Pharmacy,14687,0
375241,hl-morbis-poc1RCS - Rutland Care Pharmacy,14688,0
375242,hl-morbis-poc1RCS - RX CARE PHARMACY,14689,0
375243,hl-morbis-poc1RCS - RX CARE PHARMACY LLC,14690,0
375244,"hl-morbis-poc1RCS - RX INNOVATIONS, ALBUQUERQUE",14691,0
375245,hl-morbis-poc1RCS - RX MEDS PHARMACY INC,14692,0
375246,hl-morbis-poc1RCS - Rx Shoppe - ATOKA,14693,0
375247,hl-morbis-poc1RCS - RX SPRESS PHARMACY,14694,0
375248,"hl-morbis-poc1RCS - RX-MART PHARMACY LLC, Saint AUGUSTINE",14695,0
375249,hl-morbis-poc1RCS - Ryan Pharmacy,14696,0
375250,hl-morbis-poc1RCS - S & J MEDICAL CENTER PHARMACY,14697,0
375251,hl-morbis-poc1RCS - S & J Pharmacy Krum,14698,0
375252,"hl-morbis-poc1RCS - SAFESCRIPT PHARMACY, BUSHNELL",14699,0
375253,"hl-morbis-poc1RCS - Safescript Pharmacy, WILDWOOD",14700,0
375254,"hl-morbis-poc1RCS - SAFEWAY PHARMACY, Bronx",14701,0
375255,hl-morbis-poc1RCS - Sai Pharma LLC dba Fallston Pharmacy,14702,0
375256,"hl-morbis-poc1RCS - SAINT JOSEPH HEALTH COMMUNITY, LEXINGTON",14703,0
375257,"hl-morbis-poc1RCS - Salaam Pharmacy Inc, Brooklyn",14704,0
375258,hl-morbis-poc1RCS - SALEM PHARMACY,14705,0
375259,"hl-morbis-poc1RCS - SALINAS PHARMACY, SAN BENITO",14706,0
375260,hl-morbis-poc1RCS - Salud Clinic Pharmacy,14707,0
375261,hl-morbis-poc1RCS - Sam's Regent Pharmacy,14708,0
375262,"hl-morbis-poc1RCS - San Juan Drug, San Juan",14709,0
375263,"hl-morbis-poc1RCS - San Juan Pharmacy, Blanding",14710,0
375264,hl-morbis-poc1RCS - SANFORD PHARMACY BROADWAY,14711,0
375265,"hl-morbis-poc1RCS - Sanford Pharmacy, NEWARK",14712,0
375266,hl-morbis-poc1RCS - SANTA CRUZ PHARMA CARE,14713,0
375267,"hl-morbis-poc1RCS - SANTA MARIA COMMUNITY PHARMACY, EL MONTE",14714,0
375268,hl-morbis-poc1RCS - Santa Maria Pharmacy,14715,0
375269,"hl-morbis-poc1RCS - SARTINS DISCOUNT DRUGS inc, GULFPORT",14716,0
375270,hl-morbis-poc1RCS - Saubels Pharmacy Shrewsbury,14717,0
375271,hl-morbis-poc1RCS - Saubels Pharmacy Whiteford,14718,0
375272,hl-morbis-poc1RCS - Saul's Pharmacy,14719,0
375273,hl-morbis-poc1RCS - SAV MOR PHARMACY INC,14720,0
375274,"hl-morbis-poc1RCS - Sav Rite Family Pharmacy South Inc, Corbin",14721,0
375275,"hl-morbis-poc1RCS - Sav Rite Pharmacy, Corbin",14722,0
375276,hl-morbis-poc1RCS - SAV-MOR #51 PINE KNOB PHARMACY  #1,14723,0
375277,"hl-morbis-poc1RCS - SAV-MOR#65 EASTERN PHARMACY, YPSILANTI",14724,0
375278,"hl-morbis-poc1RCS - SAVE RITE PHCY DISC CTR, CHICAGO",14725,0
375279,hl-morbis-poc1RCS - Savelife Pharmacy Inc,14726,0
375280,hl-morbis-poc1RCS - Saveway Market Pharmacy,14727,0
375281,hl-morbis-poc1RCS - Sawtooth Mountain Clinic Pharm,14728,0
375282,"hl-morbis-poc1RCS - SAXONY RETAIL PHARMACY, FISHERS",14729,0
375283,"hl-morbis-poc1RCS - Sayre Professional Pharmacy, Sayre",14730,0
375284,hl-morbis-poc1RCS - SBV PHARMACY CORP dba MARCIA PHARMACY,14731,0
375285,hl-morbis-poc1RCS - Schaefer Medical Pharmacy,14732,0
375286,hl-morbis-poc1RCS - Scott Cook Pharmacy,14733,0
375287,hl-morbis-poc1RCS - Scott County Pharmacy,14734,0
375288,hl-morbis-poc1RCS - Scotts Hill Discount Drug,14735,0
375289,hl-morbis-poc1RCS - Scotts Pharmacy,14736,0
375290,"hl-morbis-poc1RCS - SCRIPTX PHARMACY, BRONX",14737,0
375291,"hl-morbis-poc1RCS - Seaside Marine Intl. Drug, San Pedro",14738,0
375292,"hl-morbis-poc1RCS - Seaside Pharmacy, Revere",14739,0
375293,"hl-morbis-poc1RCS - Seat Pleasant Drug, Inc.",14740,0
375294,hl-morbis-poc1RCS - Senter Pharmacy,14741,0
375295,"hl-morbis-poc1RCS - SERVICE DRUG COMPANY INC, DELTA",14742,0
375296,"hl-morbis-poc1RCS - SERVICE DRUG, FILLMORE",14743,0
375297,hl-morbis-poc1RCS - Setzer Pharmacy,14744,0
375298,"hl-morbis-poc1RCS - SEVENTH AVE PHARMACY, NEW YORK",14745,0
375299,hl-morbis-poc1RCS - Seward Family Pharmacy,14746,0
375300,"hl-morbis-poc1RCS - Shafter Medical Pharmacy, LLC",14747,0
375301,hl-morbis-poc1RCS - Share'N Care Pharmacy,14748,0
375302,hl-morbis-poc1RCS - SHARIF PHARMACY INC,14749,0
375303,hl-morbis-poc1RCS - Sharp Coronado Community Pharmacy,14750,0
375304,hl-morbis-poc1RCS - SHARP METRO PHARMACY,14751,0
375305,hl-morbis-poc1RCS - Sharp Rees Stealy #1,14752,0
375306,hl-morbis-poc1RCS - Sharp Rees Stealy #2,14753,0
375307,hl-morbis-poc1RCS - Sharp Rees Stealy #3,14754,0
375308,hl-morbis-poc1RCS - Sharp Rees Stealy #4,14755,0
375309,hl-morbis-poc1RCS - Sharp Rees Stealy #6,14756,0
375310,hl-morbis-poc1RCS - Sharp Rees Stealy #7,14757,0
375311,hl-morbis-poc1RCS - Sharp Rees-Stealy #5 Pharmacy,14758,0
375312,hl-morbis-poc1RCS - Sharp Rees-Stealy Pharmacy #8,14759,0
375313,"hl-morbis-poc1RCS - SHAWS PHARMACY INC, DURAND",14760,0
375314,hl-morbis-poc1RCS - SHAZIAS PHARMACY,14761,0
375315,hl-morbis-poc1RCS - Sheefa Pharmacy,14762,0
375316,"hl-morbis-poc1RCS - SHELDON SAVMOR PHARMACY, YALE",14763,0
375317,hl-morbis-poc1RCS - Sheldon's Express Pharmacy #4,14764,0
375318,hl-morbis-poc1RCS - Sheldon's Express Pharmacy #6,14765,0
375319,hl-morbis-poc1RCS - Sheldon's Express Pharmacy #7,14766,0
375320,"hl-morbis-poc1RCS - SHELDONS EXPRESS #5, BOWLING GREEN",14767,0
375321,hl-morbis-poc1RCS - Sheldons Express Pharmacy,14768,0
375322,"hl-morbis-poc1RCS - Sheldons Express Pharmacy #8, BOWLING GREEN",14769,0
375323,"hl-morbis-poc1RCS - Sheldons Express Pharmacy, MOUNT CARMEL",14770,0
375324,hl-morbis-poc1RCS - Shop-N-Save Pharmacy,14771,0
375325,hl-morbis-poc1RCS - SHOPPERS PHARMACY,14772,0
375326,"hl-morbis-poc1RCS - Shore Drugs, Inc",14773,0
375327,hl-morbis-poc1RCS - Shyn's Pharmacy Inc,14774,0
375328,"hl-morbis-poc1RCS - SICOMAC PHARMACY-LTC, WYCKOFF",14775,0
375329,"hl-morbis-poc1RCS - Sicomac Pharmacy, Wyckoff",14776,0
375330,"hl-morbis-poc1RCS - SILVERS HOMETOWN PHARMACY, MONTICELLO",14777,0
375331,hl-morbis-poc1RCS - Skips Pharmacy Of Michigan,14778,0
375332,hl-morbis-poc1RCS - Skyline Pharmacy,14779,0
375333,"hl-morbis-poc1RCS - SLAVINS-HANCOCK PHARMACY,INC, STAMFORD",14780,0
375334,"hl-morbis-poc1RCS - SMART HEALTH PHARMACY, HUNTINGTON",14781,0
375335,hl-morbis-poc1RCS - Smith County Drug Center,14782,0
375336,"hl-morbis-poc1RCS - SMITH PHARMACY AND HOME MED, SOUTH WEBSTER",14783,0
375337,"hl-morbis-poc1RCS - SMITH PHARMACY AND HOME MEDICA, PORTSMOUTH",14784,0
375338,hl-morbis-poc1RCS - Smith Rexall Drug,14785,0
375339,"hl-morbis-poc1RCS - SMITHTOWN PRESCRIPTION CENTER, SMITHTOWN",14786,0
375340,hl-morbis-poc1RCS - SMP PHARMACY SOLUTIONS #2,14787,0
375341,"hl-morbis-poc1RCS - SMP PHARMACY SOLUTIONS,LLC, SOUTH MIAMI",14788,0
375342,hl-morbis-poc1RCS - Snapps Ferry Inc,14789,0
375343,hl-morbis-poc1RCS - Soldotna Professional Pharmacy,14790,0
375344,hl-morbis-poc1RCS - Somerset Family Pharmacy,14791,0
375345,"hl-morbis-poc1RCS - Sonoma Valley Community Pharmacy, SONOMA",14792,0
375346,hl-morbis-poc1RCS - Soper's Family Drug,14793,0
375347,hl-morbis-poc1RCS - SOUTH DEARBORN PHARMACY INC - DEARBORN,14794,0
375348,"hl-morbis-poc1RCS - Southern Drugs, COLUMBUS",14795,0
375349,"hl-morbis-poc1RCS - SOUTHERN PHARMACY INC., BRONX",14796,0
375350,"hl-morbis-poc1RCS - SOUTHGATE FAMILY PHARMACY, LLC, SOUTHGATE",14797,0
375351,"hl-morbis-poc1RCS - SOUTHSHORE PHARMACY CORP, STATEN ISLAND",14798,0
375352,hl-morbis-poc1RCS - SOUTHSIDE PHARMACY,14799,0
375353,"hl-morbis-poc1RCS - SOUTHWEST HEALTH SYSTEM PHARMA, CORTEZ",14800,0
375354,"hl-morbis-poc1RCS - Span & Taylor Drug Co, Monongahela",14801,0
375355,hl-morbis-poc1RCS - SPECIALTY RX MI LLC,14802,0
375356,hl-morbis-poc1RCS - Spencer Drug Co,14803,0
375357,hl-morbis-poc1RCS - Springfield Care Pharmacy,14804,0
375358,"hl-morbis-poc1RCS - SPRINGHILL PHARMACY LLC, MOBILE",14805,0
375359,hl-morbis-poc1RCS - Springtown Pharmacy,14806,0
375360,hl-morbis-poc1RCS - SRK Pharmacy dba V&K Pharmacy,14807,0
375361,"hl-morbis-poc1RCS - ST ANTHONY PHARMACY, NEW YORK",14808,0
375362,"hl-morbis-poc1RCS - St Antony Pharmacy Inc, El Segundo",14809,0
375363,"hl-morbis-poc1RCS - St John's Pharmacy, Billings",14810,0
375364,hl-morbis-poc1RCS - ST JOHNS LUTHERAN MINISTRIES INC,14811,0
375365,"hl-morbis-poc1RCS - St Philo Pharmacy, North Arlington",14812,0
375366,"hl-morbis-poc1RCS - St. Bernard Drugs, New Orleans",14813,0
375367,hl-morbis-poc1RCS - Staker's Service Drugs,14814,0
375368,hl-morbis-poc1RCS - Stamford Health Pharmacy,14815,0
375369,"hl-morbis-poc1RCS - STANIFER DRUGS, LLC - NEW TAZEWELL",14816,0
375370,"hl-morbis-poc1RCS - Stanley Pharmacy, YONKERS",14817,0
375371,"hl-morbis-poc1RCS - STAR DRUG HEALTH MART, WALSENBURG",14818,0
375372,hl-morbis-poc1RCS - STAR DRUGS PHARMACY,14819,0
375373,"hl-morbis-poc1RCS - STAR HILL PHARMACY, BRONX",14820,0
375374,hl-morbis-poc1RCS - STAR PHARMACY - EDISON,14821,0
375375,"hl-morbis-poc1RCS - STARLING PHARMACY, BRONX",14822,0
375376,hl-morbis-poc1RCS - STARSIDE DRUGS,14823,0
375377,"hl-morbis-poc1RCS - Starside Drugs, 39th Ave.",14824,0
375378,"hl-morbis-poc1RCS - STATE STREET PHARMACY & WELLNESS CENTER, CARO",14825,0
375379,hl-morbis-poc1RCS - Stauffers of Kissel Hill Rohrerstown Pharmacy,14826,0
375380,hl-morbis-poc1RCS - Ste Genevieve Pharmacy,14827,0
375381,hl-morbis-poc1RCS - Sterling Pharmacy,14828,0
375382,hl-morbis-poc1RCS - Stewarts Basin Family Pharmacy,14829,0
375383,"hl-morbis-poc1RCS - STOKES PHARMACY, INC",14830,0
375384,"hl-morbis-poc1RCS - Strong LTC Pharmacy, Rochester",14831,0
375385,"hl-morbis-poc1RCS - STRONG OUTPATIENT PHARMACY, Rochester",14832,0
375386,"hl-morbis-poc1RCS - STRONG TIES PHARMACY, Rochester",14833,0
375387,hl-morbis-poc1RCS - SUGARMANS DRUG STORE,14834,0
375388,hl-morbis-poc1RCS - Sullivan's Pharmacy,14835,0
375389,hl-morbis-poc1RCS - SUMMIT CARE PHARMACY,14836,0
375390,"hl-morbis-poc1RCS - SUMMIT EXPRESS PHARMACY, SUMMIT",14837,0
375391,hl-morbis-poc1RCS - SUMMIT HEALTHCARE PHARMACY,14838,0
375392,hl-morbis-poc1RCS - Summit Healthcare Pharmacy - SHOW LOW,14839,0
375393,"hl-morbis-poc1RCS - SUN RAY PHARMACY, BAY SHORE",14840,0
375394,hl-morbis-poc1RCS - Sun Sun Pharmacy,14841,0
375395,hl-morbis-poc1RCS - Sun Valley Pharmacy,14842,0
375396,hl-morbis-poc1RCS - Sunny Bay Pharmacy #3,14843,0
375397,"hl-morbis-poc1RCS - SUNRISE DISCOUNT PHARMACY, KISSIMMEE",14844,0
375398,hl-morbis-poc1RCS - SUNRISE PHARMACY - LAKE HAVASU CITY,14845,0
375399,"hl-morbis-poc1RCS - SUNSHINE DRUGS, BELLEVIEW",14846,0
375400,"hl-morbis-poc1RCS - SUNSHINE DRUGS, OCALA",14847,0
375401,"hl-morbis-poc1RCS - SUNSHINE DRUGS, WILLISTON",14848,0
375402,hl-morbis-poc1RCS - SUPER 1 PHARMACY #30,14849,0
375403,hl-morbis-poc1RCS - SUPER 1 PHARMACY #35,14850,0
375404,"hl-morbis-poc1RCS - SUPER CARE BEVERLY HILLS, BEVERLY HILLS",14851,0
375405,"hl-morbis-poc1RCS - SUPER CARE DRUGS INC, MALIBU",14852,0
375406,hl-morbis-poc1RCS - SUPER FARMACIA CAROLINA,14853,0
375407,hl-morbis-poc1RCS - Super Farmacia Corcovada,14854,0
375408,hl-morbis-poc1RCS - Super Farmacia Corcovada 2,14855,0
375409,hl-morbis-poc1RCS - SUPER FARMACIA IDEAL,14856,0
375410,"hl-morbis-poc1RCS - SUPER FARMACIA LA RAMPLA, YABUCOA",14857,0
375411,"hl-morbis-poc1RCS - SUPER FARMACIA PACO, ARECIBO",14858,0
375412,hl-morbis-poc1RCS - Super Farmacia Rina,14859,0
375413,hl-morbis-poc1RCS - SUPER FARMACIA ROMERO,14860,0
375414,"hl-morbis-poc1RCS - SUPER-FARMACIA REBECA, ISABELA",14861,0
375415,hl-morbis-poc1RCS - SUPERDRUG AGANA,14862,0
375416,hl-morbis-poc1RCS - SUPERDRUG DEDEDO,14863,0
375417,hl-morbis-poc1RCS - SUPERDRUG OKA,14864,0
375418,hl-morbis-poc1RCS - SUPERDRUG PHARMACY,14865,0
375419,hl-morbis-poc1RCS - SUPERDRUG YIGO,14866,0
375420,hl-morbis-poc1RCS - SUPERDRUG-HARMON,14867,0
375421,hl-morbis-poc1RCS - SURGOINSVILLE PHARMACY - SURGOINSVILLE,14868,0
375422,"hl-morbis-poc1RCS - SUSSMANS DRUGS, PATERSON",14869,0
375423,"hl-morbis-poc1RCS - Swedish Arnold Pavilion Pharmacy, Seattle",14870,0
375424,hl-morbis-poc1RCS - Sylvestre Pharmacy,14871,0
375425,hl-morbis-poc1RCS - SYNERGY RX EXPRESS,14872,0
375426,hl-morbis-poc1RCS - SYRACUSE AREA HEALTH,14873,0
375427,"hl-morbis-poc1RCS - SYRINGA CLINIC PHARMACY, GRANGEVILLE",14874,0
375428,hl-morbis-poc1RCS - Tahoe Forest Pharmacy,14875,0
375429,"hl-morbis-poc1RCS - Tai-Tung Pharmacy, Boston",14876,0
375430,hl-morbis-poc1RCS - Tampa Family Pharmacy,14877,0
375431,hl-morbis-poc1RCS - Tappahannock Pharmacy,14878,0
375432,"hl-morbis-poc1RCS - TAVARES PHARMACY, TAVARES",14879,0
375433,"hl-morbis-poc1RCS - TAWAS SUPER SAVMOR DRUGS, TAWAS CITY",14880,0
375434,"hl-morbis-poc1RCS - TAYLOR DRUG STORE, PINEVILLE",14881,0
375435,"hl-morbis-poc1RCS - Tazewell Drug, TAZEWELL",14882,0
375436,hl-morbis-poc1RCS - Ted's Plaza Pharmacy,14883,0
375437,hl-morbis-poc1RCS - TEPPER PHARMACY,14884,0
375438,hl-morbis-poc1RCS - TERRELS PHARMACY,14885,0
375439,hl-morbis-poc1RCS - Texas Road Pharmacy,14886,0
375440,hl-morbis-poc1RCS - THE APOTHECARY SHOP,14887,0
375441,"hl-morbis-poc1RCS - THE APOTHECARY SHOP, PENDER",14888,0
375442,"hl-morbis-poc1RCS - THE CENTERS FOR FAMILIES AND C, PARMA",14889,0
375443,hl-morbis-poc1RCS - The Drug Store,14890,0
375444,hl-morbis-poc1RCS - The Druggist Pharmacy,14891,0
375445,hl-morbis-poc1RCS - The Market Pharmacy,14892,0
375446,hl-morbis-poc1RCS - The Medicine Cabinet #1,14893,0
375447,"hl-morbis-poc1RCS - THE MEDICINE CABINET #5, BELL",14894,0
375448,hl-morbis-poc1RCS - The Medicine Cabinet #6,14895,0
375449,"hl-morbis-poc1RCS - THE MEDICINE CABINET, SOUTH GATE",14896,0
375450,"hl-morbis-poc1RCS - THE MEDICINE CABINET, WILMINGTON",14897,0
375451,"hl-morbis-poc1RCS - The Medicine Chest LLC, Brooklyn",14898,0
375452,hl-morbis-poc1RCS - THE MEDICINE SHOPPE - #2169  LAS VEGAS,14899,0
375453,hl-morbis-poc1RCS - The Medicine Shoppe - ASHLAND,14900,0
375454,hl-morbis-poc1RCS - The Medicine Shoppe - BENSON,14901,0
375455,hl-morbis-poc1RCS - The Medicine Shoppe - MEMPHIS,14902,0
375456,"hl-morbis-poc1RCS - THE MEDICINE SHOPPE #0804, INC.",14903,0
375457,hl-morbis-poc1RCS - The Medicine Shoppe 0182,14904,0
375458,hl-morbis-poc1RCS - The Medicine Shoppe of Westminster,14905,0
375459,hl-morbis-poc1RCS - THE MEDICINE STORE,14906,0
375460,"hl-morbis-poc1RCS - THE PEOPLES PHARMACY SHOPPE, UNION CITY",14907,0
375461,"hl-morbis-poc1RCS - THE PHARM HOUSE, FLOYD",14908,0
375462,"hl-morbis-poc1RCS - THE PRESCRIPTION CENTER, CONCORD",14909,0
375463,"hl-morbis-poc1RCS - THE PRESCRIPTION PLACE, NICEVILLE",14910,0
375464,"hl-morbis-poc1RCS - THE PRESCRIPTION SHOPPE, WHITE HOUSE",14911,0
375465,"hl-morbis-poc1RCS - THEATRE PHARMACY, LEXINGTON",14912,0
375466,"hl-morbis-poc1RCS - THIRD AVENUE PHARMACY, BRONX",14913,0
375467,"hl-morbis-poc1RCS - Thomas Drug Store, Broad",14914,0
375468,"hl-morbis-poc1RCS - THOMAS DRUG STORE, Gordon",14915,0
375469,hl-morbis-poc1RCS - Thomas Drugs,14916,0
375470,hl-morbis-poc1RCS - Thompson Drug Downtown,14917,0
375471,hl-morbis-poc1RCS - Thompson Drug Saddlebrook,14918,0
375472,hl-morbis-poc1RCS - Thompson Drug South,14919,0
375473,hl-morbis-poc1RCS - Thrift Drugs,14920,0
375474,"hl-morbis-poc1RCS - Thriftway Pharmacy, New York",14921,0
375475,"hl-morbis-poc1RCS - Thrifty Drug Store, Inc.",14922,0
375476,hl-morbis-poc1RCS - Timberidge Pharmacy,14923,0
375477,hl-morbis-poc1RCS - Timberlakes Pharmacy,14924,0
375478,"hl-morbis-poc1RCS - TJ PAVILION PHARMACY, GLASGOW",14925,0
375479,"hl-morbis-poc1RCS - TJ SAMSON COMM HOSP OUTPATIENT, GLASGOW",14926,0
375480,hl-morbis-poc1RCS - TLC Pharmacy,14927,0
375481,hl-morbis-poc1RCS - TLC Pharmacy & Med Equip #1,14928,0
375482,hl-morbis-poc1RCS - TLC Pharmacy & Med Equip #2,14929,0
375483,"hl-morbis-poc1RCS - TLC PHARMACY AND MEDICAL EQUIP, BEEVILLE",14930,0
375484,hl-morbis-poc1RCS - Tom's Family Market,14931,0
375485,hl-morbis-poc1RCS - Tomassetti Drug Corp dba Neergaard Pharmacy,14932,0
375486,hl-morbis-poc1RCS - TOMS PHARMACY,14933,0
375487,"hl-morbis-poc1RCS - TOMS RIVERSIDE PHARMACY, KNOX",14934,0
375488,"hl-morbis-poc1RCS - TONYS PHARMACY, PASSAIC",14935,0
375489,"hl-morbis-poc1RCS - TONYS PHARMACY, PATERSON",14936,0
375490,hl-morbis-poc1RCS - Toronto Apothecary,14937,0
375491,hl-morbis-poc1RCS - Torrington Pharmacy,14938,0
375492,"hl-morbis-poc1RCS - Total Care Pharmacy, JERSEY CITY",14939,0
375493,hl-morbis-poc1RCS - TOTAL HEALTH CARE PHARMACY,14940,0
375494,"hl-morbis-poc1RCS - Town & Country Pharmacy, MAPLEWOOD",14941,0
375495,hl-morbis-poc1RCS - TOWN AND COUNTRY FOODS PHARMACY,14942,0
375496,hl-morbis-poc1RCS - Town Pharmacy Care,14943,0
375497,"hl-morbis-poc1RCS - Township Pharmacy, SOMERSET",14944,0
375498,hl-morbis-poc1RCS - Traubert's Pharmacy,14945,0
375499,hl-morbis-poc1RCS - Tremont Chemists dba Perla Pharmacy,14946,0
375500,hl-morbis-poc1RCS - Tri Pharmacy Corp dba Hartley Pharmacy,14947,0
375501,hl-morbis-poc1RCS - Tri-State Pharmacy,14948,0
375502,"hl-morbis-poc1RCS - Triangle Pharmacy, MOUNTAIN TOP",14949,0
375503,hl-morbis-poc1RCS - TrueCare Pharmacy,14950,0
375504,"hl-morbis-poc1RCS - TUCKER PHARMACY, FAIRVIEW",14951,0
375505,"hl-morbis-poc1RCS - TUSKEGEE QUALITY PHARMACY, TUSKEGEE",14952,0
375506,hl-morbis-poc1RCS - Tuttles Doyle Park,14953,0
375507,hl-morbis-poc1RCS - Tuttles Hoen Pharmacy,14954,0
375508,hl-morbis-poc1RCS - Twin Harbor Drug,14955,0
375509,hl-morbis-poc1RCS - Uintah Basin Med Ctr Pharmacy,14956,0
375510,"hl-morbis-poc1RCS - ULMER DRUG AND HARDWARE, HOMER",14957,0
375511,"hl-morbis-poc1RCS - ULMER FAM PHCY & WELLNESS CTR, BLUFFTON",14958,0
375512,"hl-morbis-poc1RCS - Ultracare Pharmacy Inc, New York",14959,0
375513,hl-morbis-poc1RCS - UNI-MED PHARMACY,14960,0
375514,"hl-morbis-poc1RCS - UNICARE PHARMACY & SUPPLY, PASADENA",14961,0
375515,"hl-morbis-poc1RCS - UNION HILL SUPREMO PHCY LLC NJ, ENGLISHTOWN",14962,0
375516,hl-morbis-poc1RCS - Union Pharmacy,14963,0
375517,hl-morbis-poc1RCS - Union Serv-U Pharmacy,14964,0
375518,hl-morbis-poc1RCS - United Care Pharmacy - Detroit,14965,0
375519,hl-morbis-poc1RCS - United Drugs,14966,0
375520,"hl-morbis-poc1RCS - United Health Centers of the S, HURON",14967,0
375521,"hl-morbis-poc1RCS - United Health Centers of the S, SELMA",14968,0
375522,"hl-morbis-poc1RCS - United Health Centers Pharmacy Earlimart, Earlimart",14969,0
375523,hl-morbis-poc1RCS - United Health Centers Pharmacy Fresno,14970,0
375524,"hl-morbis-poc1RCS - United Health Centers Pharmacy Kerman, KERMAN",14971,0
375525,"hl-morbis-poc1RCS - United Health Centers Pharmacy Mendota, Mendota",14972,0
375526,"hl-morbis-poc1RCS - United Health Centers Pharmacy Orange Cove, ORANGE COVE",14973,0
375527,"hl-morbis-poc1RCS - United Health Centers Pharmacy Parlier, PARLIER",14974,0
375528,hl-morbis-poc1RCS - United Health Centers Pharmacy Reedley,14975,0
375529,"hl-morbis-poc1RCS - United Health Centers Pharmacy Sanger, SANGER",14976,0
375530,hl-morbis-poc1RCS - United Pharmacy,14977,0
375531,hl-morbis-poc1RCS - UNITED RX,14978,0
375532,hl-morbis-poc1RCS - Unity Pharmacy,14979,0
375533,"hl-morbis-poc1RCS - Unity Pharmacy, Bronx",14980,0
375534,"hl-morbis-poc1RCS - Universal Pharmacy, PHILADELPHIA",14981,0
375535,hl-morbis-poc1RCS - University Compounding Phcy #2,14982,0
375536,hl-morbis-poc1RCS - UNIVERSITY RETAIL PHARMACY,14983,0
375537,"hl-morbis-poc1RCS - UPPER LEVISA CLINIC PHCY POA, MOUTHCARD",14984,0
375538,"hl-morbis-poc1RCS - UPPER MANHATTAN PHARMACY, NEW YORK",14985,0
375539,hl-morbis-poc1RCS - UPTOWN PHARMACY,14986,0
375540,"hl-morbis-poc1RCS - Utah Navajo Health Systems Inc, BLANDIN",14987,0
375541,hl-morbis-poc1RCS - Valley Drug Co Inc II,14988,0
375542,hl-morbis-poc1RCS - VALLEY PHARMACY LLC,14989,0
375543,"hl-morbis-poc1RCS - Valley Pharmacy, Reedsville",14990,0
375544,"hl-morbis-poc1RCS - VALLEY PHARMACY, SUCCASUNNA",14991,0
375545,hl-morbis-poc1RCS - Value Center Pharmacy I,14992,0
375546,hl-morbis-poc1RCS - Value Center Pharmacy II,14993,0
375547,"hl-morbis-poc1RCS - VALUE DRUG STORES INC, HUNTINGTON",14994,0
375548,"hl-morbis-poc1RCS - VALUE DRUGS BRONXVILLE INC, BRONXVILLE",14995,0
375549,"hl-morbis-poc1RCS - VALUE DRUGS GREENLAWN INC, GREENLAWN",14996,0
375550,hl-morbis-poc1RCS - Value Leader Pharmacy,14997,0
375551,"hl-morbis-poc1RCS - VALUE N CARE PHARMACY, DELTONA",14998,0
375552,"hl-morbis-poc1RCS - VALUE PLUS PHARMACY, NEWARK",14999,0
375553,"hl-morbis-poc1RCS - VALUE RX, SNEEDVILLE",15000,0
375554,"hl-morbis-poc1RCS - Value Rx, TALBOTT",15001,0
375555,"hl-morbis-poc1RCS - VALUE RX, TAZEWELL",15002,0
375556,hl-morbis-poc1RCS - Vamps Pharmacy,15003,0
375557,hl-morbis-poc1RCS - Van Professional Pharmacy Inc,15004,0
375558,hl-morbis-poc1RCS - Vanceboro Pharmacy,15005,0
375559,hl-morbis-poc1RCS - VARIETY DRUG,15006,0
375560,"hl-morbis-poc1RCS - VARIETY DRUG, GARFIELD",15007,0
375561,hl-morbis-poc1RCS - VC Pharmacy,15008,0
375562,hl-morbis-poc1RCS - VCARE PHARMACY,15009,0
375563,hl-morbis-poc1RCS - Vedic Pharmacy LLC dba Gurley's Pharmacy,15010,0
375564,hl-morbis-poc1RCS - Velima Pharmacy Inc,15011,0
375565,"hl-morbis-poc1RCS - VERDE VALLEY MED CTR RETAIL, COTTONWOOD",15012,0
375566,hl-morbis-poc1RCS - Verdugo Inc dba Toluca Pharmacy,15013,0
375567,"hl-morbis-poc1RCS - Vermont Galleria Pharmacy, LOS ANGELES",15014,0
375568,hl-morbis-poc1RCS - Vermont V.O. Pharmacy Inc.,15015,0
375569,hl-morbis-poc1RCS - VICCO PHARMACY,15016,0
375570,"hl-morbis-poc1RCS - VILLAGE PHARMACY OF SYOSSET, SYOSSET",15017,0
375571,"hl-morbis-poc1RCS - Village Pharmacy, Duffield",15018,0
375572,"hl-morbis-poc1RCS - VIRGIL PHARMACY, LOS ANGELES",15019,0
375573,"hl-morbis-poc1RCS - VISTA CLINIC PHARMACY, SANTA ROSA",15020,0
375574,"hl-morbis-poc1RCS - VISTARA PHARMACY, TAMPA",15021,0
375575,"hl-morbis-poc1RCS - VITAL CARE PHARMACY, PIKESVILLE",15022,0
375576,"hl-morbis-poc1RCS - VITALITY DRUG & SURGICAL, GLEN OAKS",15023,0
375577,hl-morbis-poc1RCS - VITAMED PHARMACY,15024,0
375578,hl-morbis-poc1RCS - Vytos Pharmacy,15025,0
375579,hl-morbis-poc1RCS - Vytos Pharmacy Hammond,15026,0
375580,hl-morbis-poc1RCS - Vytos Pharmacy Highland,15027,0
