"policyID","policyName","policyTypeID","IsMedicarePolicy","createdAt","createdBy","updatedAt","updatedBy","contractID"
3281,"RCS - Mark's Pharmacy",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1402
3561,"RCS - Medicine Shoppe, St. Charles - #0564",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1682
3361,"RCS - Medicap Pharmacy, Newport News #8400",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1482
3542,"RCS - Medicine Shoppe, Rockville - #1442",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1663
3541,"RCS - Medicine Shoppe, Rockledge  -#0720",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1662
3457,"RCS - Medicine Shoppe, Downingtown - #1905",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1578
3505,"RCS - Medicine Shoppe, Mechanicsburg - #0952",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1626
3483,"RCS - Medicine Shoppe, Independence - #1191",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1604
3498,"RCS - Medicine Shoppe, Los Angeles - #0538",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1619
3544,"RCS - Medicine Shoppe, Salem #0596",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1665
3584,"RCS - MEDICO PHARMACY, LOS ANGELES",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1705
3481,"RCS - Medicine Shoppe, Huntington - #0290",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1602
3445,"RCS - Medicine Shoppe, Concord - #0079",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1566
3362,"RCS - Medicap Pharmacy, Newton - #8023",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1483
3417,"RCS - Medicine Shoppe, Binghamton - #1517",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1538
3497,"RCS - Medicine Shoppe, Liberty - #1576",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1618
3526,"RCS - Medicine Shoppe, Overland - #1717",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1647
3469,"RCS - Medicine Shoppe, Ft. Lauderdale -#0249",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1590
3402,"RCS - Medicine Shoppe Pharmacy, Palm Springs - #2149",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1523
3383,"RCS - Medicine Shoppe",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1504
3517,"RCS - Medicine Shoppe, Newport - #1314",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1638
3640,"RCS - Montross Pharmacy - Earlham",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1761
3280,"RCS - Market Street Pharmacy, New Castle",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1401
3503,"RCS - Medicine Shoppe, McKees Rocks - #1435",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1624
3472,"RCS - Medicine Shoppe, Gibson City - #1297",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1593
3379,"RCS - MEDICINE CABINET PHARMACY, Jericho",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1500
3506,"RCS - Medicine Shoppe, Melbourne - #1487",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1627
3168,"RCS - LAKE PHARMACY - HIDDEN VALLEY LAKE",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1289
3314,"RCS - MEDICAL PLAZA PHARMACY - BLACKFOOT",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1435
3296,"RCS - MCCORTNEY FAM PHY AND COMPOUND, ADA",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1417
3434,"RCS - Medicine Shoppe, Clarksville - #0563",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1555
3644,"RCS - MONUMENT VALLEY HEALTH CENTER, MONUMENT VALLEY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1765
3450,"RCS - Medicine Shoppe, Dallas - #1427",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1571
3192,"RCS - LEGENDS PHARMACY, WEST MONROE",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1313
3407,"RCS - Medicine Shoppe, Aliquippa - #0353",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1528
3303,"RCS - MED RX, BRONX",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1424
3277,"RCS - Market Basket Pharmacy #17",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1398
3489,"RCS - Medicine Shoppe, Kansas City - #0188",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1610
3659,"RCS - MT OLIVE PHARMACY, MOUNT OLIVE",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1780
3419,"RCS - Medicine Shoppe, Bladenboro - #0230",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1540
3431,"RCS - Medicine Shoppe, Christiansted #1886",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1552
3537,"RCS - Medicine Shoppe, Rapid City - #1951",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1658
3564,"RCS - Medicine Shoppe, Tampa - #1804",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1685
3332,"RCS - Medicap Pharmacy, Clermont - #8385",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1453
3363,"RCS - Medicap Pharmacy, Norwalk - #8230",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1484
3512,"RCS - Medicine Shoppe, Nacogdoches - #0937",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1633
3521,"RCS - Medicine Shoppe, Oak Grove - #1136",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1642
3355,"RCS - Medicap Pharmacy, Kearney - #8342",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1476
3343,"RCS - Medicap Pharmacy, Erie - #8291",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1464
3171,"RCS - Lakeland Drug Co",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1292
3649,"RCS - Morristown Medical Center Pharmacy, Morristown",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1770
3242,"RCS - Lowe's Marketplace #45",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1363
3581,"RCS - Medicine Shoppe, York - #0434",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1702
3404,"RCS - Medicine Shoppe Pharmacy, Punxsutawney - #2003",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1525
3591,"RCS - Med-Save 2 LLC d/b/a Med-Save Grayson, Grayson - #2068",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1712
3626,"RCS - MINNICHS COLONIAL PHY LTC, YORK",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1747
3396,"RCS - Medicine Shoppe Pharmacy, Martin - #2070",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1517
3264,"RCS - MAIN ST PHARMACY, KILMARNOCK",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1385
3527,"RCS - Medicine Shoppe, Oxnard- #0383",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1648
3338,"RCS - Medicap Pharmacy, Des Moines - #8011",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1459
3399,"RCS - Medicine Shoppe Pharmacy, Nicholasville - #2155",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1520
3395,"RCS - Medicine Shoppe Pharmacy, Lexington - #2158",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1516
3375,"RCS - Medicap Pharmacy, Urbandale- #8008",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1496
3344,"RCS - Medicap Pharmacy, Galloway - #8197",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1465
3218,"RCS - LIVINGWORD PHARMACY INC, Brooklyn",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1339
3555,"RCS - Medicine Shoppe, Slidell - #0025",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1676
3397,"RCS - Medicine Shoppe Pharmacy, Menomonie - #2065",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1518
3387,"RCS - Medicine Shoppe Pharmacy - #2150",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1508
3453,"RCS - Medicine Shoppe, De Soto - #1376",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1574
3474,"RCS - Medicine Shoppe, Grayling - #1675",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1595
3425,"RCS - Medicine Shoppe, Camillus - #1248",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1546
3217,"RCS - Live Oak Pharmacy Inc",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1338
3374,"RCS - Medicap Pharmacy, Toledo - #8019",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1495
3184,"RCS - LEE'S MARKETPLACE - NORTH OGDEN PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1305
3573,"RCS - Medicine Shoppe, Ventura - #0387",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1694
3391,"RCS - Medicine Shoppe Pharmacy, Chittenango - #2004",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1512
3560,"RCS - Medicine Shoppe, St Clair - #0961",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1681
3258,"RCS - MACON PHARMACY, MACON",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1379
3610,"RCS - Michael's Prescription Corner",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1731
3562,"RCS - Medicine Shoppe, St. Louis - #0832",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1683
3426,"RCS - Medicine Shoppe, Cape Girardeau - #0312",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1547
3203,"RCS - LIFE CARE PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1324
3540,"RCS - Medicine Shoppe, Ridgway - #1938",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1661
3276,"RCS - MARIOS RX PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1397
3428,"RCS - Medicine Shoppe, Chanute-#1137",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1549
3176,"RCS - LEASE DRUG",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1297
3186,"RCS - LEES MARKETPLACE RICHMOND PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1307
3365,"RCS - Medicap Pharmacy, Owasso - #8299",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1486
3406,"RCS - Medicine Shoppe, Affton - #0128",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1527
3252,"RCS - LUQUILLO PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1373
3209,"RCS - Lincoln Pharmacy, Pittsburgh",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1330
3598,"RCS - MELANIES HOMETOWN PHARMACY, HUDSON",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1719
3572,"RCS - Medicine Shoppe, Valley Park - #1492",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1693
3546,"RCS - Medicine Shoppe, San Benito - #0378",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1667
3653,"RCS - Moultons Pharmacy, Crestsview",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1774
3519,"RCS - Medicine Shoppe, North Little Rock - #1686",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1640
3622,"RCS - MILLBROOK PHARMACY, MILLBROOK",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1743
3655,"RCS - MOUNTAIN GROVE PHARMACY, MOUNTAIN GROVE",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1776
3169,"RCS - Lake Pharmacy, Eustis",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1290
3257,"RCS - MACKINAW STREET PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1378
3530,"RCS - Medicine Shoppe, Pevely- #1985",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1651
3443,"RCS - Medicine Shoppe, Colorado Springs - #1146",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1564
3239,"RCS - Lowell's Pharmacy",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1360
3614,"RCS - MIDLOTHIAN APOTHECARY, MIDLOTHIAN",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1735
3380,"RCS - Medicine Care II",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1501
3320,"RCS - Medicap Pharmacy, Allentown - #8360",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1441
3334,"RCS - Medicap Pharmacy, Conroe - #8287",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1455
3359,"RCS - Medicap Pharmacy, Meridian - #8362",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1480
3373,"RCS - Medicap Pharmacy, Talent- #8178",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1494
3643,"RCS - MONUMENT HEALTH HOME PLUS PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1764
3516,"RCS - Medicine Shoppe, New Smyrna Beach - #0089",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1637
3595,"RCS - MEDTIME PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1716
3509,"RCS - Medicine Shoppe, Montgomery City - #1696",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1630
3412,"RCS - Medicine Shoppe, Apopka - #1934",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1533
3437,"RCS - Medicine Shoppe, Cloquet  #0108",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1558
3458,"RCS - Medicine Shoppe, Dubois - #0891",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1579
3473,"RCS - Medicine Shoppe, Glen Burnie - #0658",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1594
3215,"RCS - LITTLE VILLAGE PHARMACY INC, CHICAGO",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1336
3241,"RCS - Lowe's Marketplace #38",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1362
3633,"RCS - MODERN PHARMACY INC, DANVILLE",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1754
3409,"RCS - Medicine Shoppe, Altoona- #0269",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1530
3235,"RCS - Love Pharmacy, Hialeah",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1356
3212,"RCS - LINS PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1333
3466,"RCS - Medicine Shoppe, Franklin- #0362",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1587
3268,"RCS - Maplewood Pharmacy",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1389
3487,"RCS - Medicine Shoppe, Jerseyville - #1046",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1608
3323,"RCS - Medicap Pharmacy, Ankeny  - #8015",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1444
3510,"RCS - Medicine Shoppe, Mosheim- #1994",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1631
3261,"RCS - MAIL-MEDS CLINICAL PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1382
3494,"RCS - Medicine Shoppe, Leesburg - #1727",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1615
3587,"RCS - MEDISERV PHARMACY, BRONX",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1708
3166,"RCS - Lake Martin Pharmacy, Dadeville",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1287
3639,"RCS - MONTEZUMA CREEK CHC PHARMACY, MONTEZUMA",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1760
3295,"RCS - MCCARTHYS PHARMACY, STANDFORDVILLE",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1416
3260,"RCS - Maiden Drug",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1381
3585,"RCS - Medi-K Inc dba MedSource Pharmacy",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1706
3173,"RCS - LANGLEY DRUG COMPANY, LANGLEY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1294
3384,"RCS - Medicine Shoppe - LANCASTER",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1505
3255,"RCS - MACEYS INC",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1376
3210,"RCS - LINDEN PHARMA, INC., BROOKLYN",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1331
3551,"RCS - Medicine Shoppe, Shelton - #0106",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1672
3586,"RCS - MEDINA PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1707
3478,"RCS - Medicine Shoppe, Hemet - #0299",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1599
3531,"RCS - Medicine Shoppe, Pittsburgh - #0838",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1652
3326,"RCS - Medicap Pharmacy, Austin - #8213",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1447
3599,"RCS - MEMORIAL PHARMACY - OUTPATIENT, CHATTANOOGA",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1720
3289,"RCS - Martin's Pharmacy #203",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1410
3346,"RCS - Medicap Pharmacy, Greenfield - #8190",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1467
3230,"RCS - LOPEZ PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1351
3349,"RCS - Medicap Pharmacy, Harrisonburg - #8366",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1470
3650,"RCS - Morristown Pharmacy, Morristown - #8431",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1771
3367,"RCS - Medicap Pharmacy, Parma - #8391",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1488
3661,"RCS - MTM PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1782
3174,"RCS - LARRYS FAMILY PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1295
3418,"RCS - Medicine Shoppe, Bismarck -#0476",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1539
3490,"RCS - Medicine Shoppe, Lancaster - #2006",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1611
3305,"RCS - MED-AID PHARMACY",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1426
3582,"RCS - Medicine Stop (MSI # 1964)",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1703
3571,"RCS - Medicine Shoppe, Valdosta - #1281",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1692
3364,"RCS - Medicap Pharmacy, Nyssa - #8435",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1485
3312,"RCS - Medical Center Pharmacy, New Tazewell",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1433
3188,"RCS - LEES PHARMACY NORTH, MCALLEN",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1309
3403,"RCS - Medicine Shoppe Pharmacy, Phelan - #2062",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1524
3351,"RCS - Medicap Pharmacy, Huntington - #8317",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1472
3461,"RCS - Medicine Shoppe, El Paso - #1736",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1582
3279,"RCS - Market Basket Pharmacy #47",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1400
3319,"RCS - Medicap  Pharmacy Casper, Casper - #8432",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1440
3316,"RCS - Medical Plaza Pharmacy, Corpus Christi",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1437
3518,"RCS - Medicine Shoppe, Newton - #1339",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1639
3286,"RCS - Martinez Pharmacy",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1407
3222,"RCS - LOCATEL HEALTH and WELLNESS, MIAMI",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1343
3604,"RCS - MERRITT STAR PHARMACY, BALTIMORE",9,False,"2023-11-30 04:39:43.328132+00",NULL,"2023-11-30 04:39:43.328132+00",NULL,1725
